t,accel_raw,gyro_raw,kalman_angle
1.2329999,-92.48863,-0.0038867197,-92.49643
1.236,-92.78928,-0.0037701768,-92.51775
1.239,-92.85051,-0.0041198065,-92.54253
1.2419999,-92.86171,-0.0017889402,-92.566536
1.2449999,-92.85996,-0.0009731366,-92.58914
1.2479999,-92.78248,0.0014742732,-92.60472
1.2509999,-92.71334,0.0019404466,-92.614494
1.254,-92.69667,0.0043878565,-92.62218
1.257,-92.44334,0.003222423,-92.6115
1.2599999,-92.56209,0.005203659,-92.60944
1.2629999,-92.400505,0.0034555097,-92.59615
1.2659999,-92.435,0.0027562499,-92.58601
1.2689999,-92.302666,0.0013577299,-92.567055
1.272,-92.332146,0.00030883987,-92.551216
1.2749999,-92.2617,-0.00213857,-92.53144
1.2779999,-92.39646,-0.00423635,-92.522545
1.2809999,-92.53095,-0.0058679567,-92.523926
1.2839999,-92.6643,-0.0066837594,-92.53491
1.287,-92.77021,-0.007965736,-92.55315
1.29,-92.91438,-0.007849193,-92.58081
1.2929999,-92.83902,-0.0061010425,-92.60146
1.2959999,-92.84461,-0.0048190663,-92.621284
1.2989999,-92.784706,-0.0020220266,-92.63539
1.3019999,-92.67307,-0.00015733328,-92.64048
1.305,-92.73431,0.0027562499,-92.64919
1.308,-92.56888,0.003222423,-92.645515
1.3109999,-92.54822,0.0015908164,-92.64073
1.3139999,-92.36844,0.0010080999,-92.62334
1.3169999,-92.46274,-0.00015733328,-92.613625
1.323,-92.46033,-4.079005e-5,-92.607155
1.3259999,-92.59905,-0.0012062233,-92.60794
1.3289999,-92.63629,-0.0024882,-92.61154
1.3349999,-92.77517,-0.0013227668,-92.62727
1.3379999,-92.79133,0.00030883987,-92.64047
1.341,-92.78161,0.0007750131,-92.652245
1.3439999,-92.55699,0.0021735332,-92.64712
1.3469999,-92.70168,0.0019404466,-92.65259
1.3499999,-92.47824,0.0018239032,-92.64176
1.3529999,-92.63801,0.016857991,-92.64045
1.356,-92.65405,0.0005419266,-92.642975
1.3589998,-92.53826,-4.079005e-5,-92.63714
1.3619999,-92.605736,0.0007750131,-92.63624
1.3649999,-92.57839,0.00019229665,-92.63348
1.3679999,-92.5787,0.0006584699,-92.630745
1.3709999,-92.52282,0.00030883987,-92.62417
1.374,-92.64168,0.0007750131,-92.62631
1.3769999,-92.744995,0.00030883987,-92.6358
1.3799999,-92.39324,0.0007750131,-92.619545
1.3829999,-92.57194,0.0011246431,-92.61677
1.3859999,-92.409035,0.0010080999,-92.602455
1.3889999,-92.44782,0.0006584699,-92.59162
1.392,-92.594284,0.0010080999,-92.59172
1.3949999,-92.61593,0.00042538322,-92.59346
1.3979999,-92.60765,-0.0016723967,-92.59486
1.4009999,-92.55646,0.00030883987,-92.5922
1.4039999,-92.56628,0.0015908164,-92.59016
1.407,-92.63596,0.0008915565,-92.59333
1.4099998,-92.60829,0.0014742732,-92.59427
1.4129999,-92.74198,0.0007750131,-92.60486
1.4159999,-92.48651,0.00030883987,-92.59674
1.4189999,-92.71706,0.0011246431,-92.60536
1.4219999,-92.70109,0.0013577299,-92.61242
1.425,-92.664955,0.003921683,-92.61613
1.4279999,-92.61781,0.006369093,-92.615906
1.4309999,-92.63726,0.0048540295,-92.61733
1.4339999,-92.373085,0.0055532893,-92.59966
1.4369999,-92.37454,0.0031058798,-92.58331
1.4399999,-92.35444,0.0014742732,-92.56655
1.443,-92.230896,0.00019229665,-92.54193
1.4459999,-92.35703,-0.00050696346,-92.527626
1.4489999,-92.53733,-0.0030709163,-92.52734
1.4519999,-92.45823,-0.0037701768,-92.52153
1.4549999,-92.622345,-0.0024882,-92.52757
1.458,-92.76536,-0.0045859795,-92.543945
1.4639999,-92.91616,-0.0037701768,-92.56873
1.4669999,-92.97391,-0.00085659337,-92.5976
1.4699999,-92.8659,0.00019229665,-92.61723
1.4729999,-92.846344,0.003921683,-92.63394
1.476,-92.5554,0.0047374866,-92.62891
1.4789999,-92.50841,0.0040382263,-92.62081
1.4819999,-92.39735,0.0031058798,-92.60528
1.4849999,-92.46304,0.0019404466,-92.59535
1.4879999,-92.39646,0.0011246431,-92.58124
1.4909999,-92.640495,0.0006584699,-92.58533
1.4939998,-92.63791,0.00042538322,-92.589096
1.4969999,-92.82885,-0.00015733328,-92.606445
1.4999999,-92.8991,0.00030883987,-92.62795
1.5029999,-92.63643,0.0014742732,-92.62944
1.5059999,-92.679405,0.003222423,-92.63364
1.509,-92.56816,0.0048540295,-92.62938
1.5119998,-92.510864,0.0034555097,-92.621445
1.5149999,-92.27992,0.0031058798,-92.59736
1.5179999,-92.40555,0.0018239032,-92.583595
1.5209999,-92.28836,-0.0009731366,-92.56253
1.5239999,-92.33145,-0.0027212864,-92.5458
1.527,-92.708664,-0.0038867197,-92.55706
1.5299999,-92.68104,-0.0037701768,-92.56582
1.5329999,-92.75631,-0.0027212864,-92.57939
1.5359999,-92.80157,-0.0013227668,-92.59536
1.5389999,-92.7073,-0.00050696346,-92.60368
1.5419999,-92.684975,0.0006584699,-92.60984
1.5449998,-92.759605,0.0014742732,-92.62092
1.5479999,-92.6997,0.0019404466,-92.627106
1.5509999,-92.60447,0.0034555097,-92.62593
1.5539999,-92.57971,0.0055532893,-92.62269
1.5569999,-92.56471,0.0040382263,-92.61875
1.56,-92.47981,0.003921683,-92.60893
1.5629998,-92.46823,0.0046209428,-92.598625
1.5689999,-92.40579,0.003921683,-92.58447
1.5719999,-92.397934,0.0026397062,-92.5706
1.5749999,-92.410515,0.0010080999,-92.558556
1.578,-92.46877,-0.00039041997,-92.55148
1.5809999,-92.37226,-0.0009731366,-92.53792
1.5839999,-92.50505,-0.0009731366,-92.53453
1.5869999,-92.69502,-0.0017889402,-92.54506
1.5899999,-92.57643,-0.00143931,-92.546585
1.5929999,-92.913925,-0.0017889402,-92.57228
1.5989999,-92.71966,-0.00050696346,-92.581894
1.6019999,-92.709335,0.0011246431,-92.59088
1.6049999,-92.488945,0.0017073598,-92.583565
1.6079999,-92.65192,0.0034555097,-92.58799
1.611,-92.65308,-0.01227784,-92.5948
1.6139998,-92.45373,0.017091079,-92.5823
1.6169999,-92.46793,0.0018239032,-92.573875
1.6199999,-92.53795,0.0006584699,-92.57105
1.6229999,-92.5218,0.0006584699,-92.567215
1.6259999,-92.631226,-0.00027387674,-92.57155
1.6289998,-92.64471,-0.00015733328,-92.576645
1.6319999,-92.63026,-0.0009731366,-92.5806
1.6349999,-92.62287,-0.00062350667,-92.58378
1.6379999,-92.914154,-0.00050696346,-92.60766
1.6409999,-92.62287,0.0015908164,-92.609215
1.6439999,-92.48226,0.003222423,-92.60036
1.6469998,-92.40668,0.003222423,-92.586494
1.6499999,-92.483154,0.0034555097,-92.5787
1.6529999,-92.41133,0.0018239032,-92.566414
1.6559999,-92.45052,0.0015908164,-92.55753
1.6589999,-92.295654,0.0018239032,-92.53797
1.662,-92.44813,-0.00050696346,-92.53062
1.6649998,-92.46424,-0.002604743,-92.52513
1.6679999,-92.771904,-0.0017889402,-92.54182
1.6709999,-92.67667,-0.0033040033,-92.55118
1.6739999,-92.75928,-0.0035370898,-92.56607
1.6769999,-92.81418,-0.0024882,-92.58403
1.6799998,-92.867294,-0.00143931,-92.604805
1.6829998,-92.86833,-0.00108968,-92.62461
1.6859999,-92.84738,-0.00039041997,-92.64185
1.6889999,-92.776306,0.0010080999,-92.65295
1.6919999,-92.77856,0.003572053,-92.66322
1.6949999,-92.70564,0.0043878565,-92.66764
1.6979998,-92.788445,0.003921683,-92.67783
1.7009999,-92.60256,0.006369093,-92.67379
1.7039999,-92.30376,0.005320203,-92.64866
1.7069999,-92.44334,0.005203659,-92.63469
1.7099999,-92.632835,0.003572053,-92.63518
1.7129999,-92.45934,0.0010080999,-92.62361
1.7159998,-92.65925,0.00030883987,-92.626976
1.7189999,-92.70426,-0.00039041997,-92.63351
1.7219999,-92.72831,-0.00050696346,-92.64144
1.7249999,-92.5645,-4.079005e-5,-92.63718
1.7309998,-92.51572,-0.00015733328,-92.63177
1.7339998,-92.567215,-4.079005e-5,-92.62802
1.7369999,-92.65437,-0.00143931,-92.630875
1.7399999,-92.586334,-0.00015733328,-92.6285
1.7459999,-92.64297,0.0015908164,-92.63143
1.7489998,-92.66658,0.00042538322,-92.634605
1.7519999,-92.52879,0.00042538322,-92.627754
1.7549999,-92.6806,0.0006584699,-92.63205
1.7579999,-92.57233,0.0014742732,-92.628235
1.7609999,-92.54216,0.0005419266,-92.62257
1.7639998,-92.79662,0.00042538322,-92.6354
1.7669998,-92.66446,0.0010080999,-92.63806
1.7699999,-92.684975,0.0013577299,-92.642
1.7729999,-92.54932,0.0011246431,-92.636055
1.7759999,-92.612434,-4.079005e-5,-92.63508
1.7789999,-92.444115,-4.079005e-5,-92.62206
1.7819998,-92.662834,-0.0020220266,-92.625626
1.7849998,-92.62068,-0.0033040033,-92.626205
1.7879999,-92.57971,-0.0037701768,-92.62385
1.7909999,-92.679405,-0.0024882,-92.62853
1.7939999,-92.827805,-0.0024882,-92.6436
1.7969999,-92.94623,-0.00213857,-92.66638
1.7999998,-92.87146,0.00030883987,-92.68232
1.8029999,-92.928856,-0.01227784,-92.703606
1.8059999,-92.80959,0.0045043994,-92.71258
1.8089999,-92.53982,0.0054367464,-92.70162
1.8119999,-92.474594,0.0055532893,-92.68645
1.8179998,-92.26677,0.005203659,-92.65957
1.8209999,-92.26455,0.017091079,-92.62935
1.8239999,-92.27629,0.0006584699,-92.60404
1.8269999,-92.46793,-0.0034205464,-92.59429
1.8299999,-92.542465,-0.0045859795,-92.59052
1.8329998,-92.617165,-0.0058679567,-92.59248
1.8359998,-92.7553,-0.006217587,-92.60431
1.8389999,-92.83084,-0.0074995626,-92.62119
1.8419999,-92.79627,-0.007849193,-92.63485
1.8449999,-92.768524,-0.0076161064,-92.64581
1.8479999,-92.95949,-0.0058679567,-92.66965
1.8509998,-92.7502,-0.0048190663,-92.677155
1.8539999,-92.79883,-0.0037701768,-92.68759
1.8569999,-92.87526,-0.0012062233,-92.70257
1.8599999,-92.90522,0.0005419266,-92.71867
1.8629999,-92.76863,0.003572053,-92.72371
1.8659998,-92.71331,0.0034555097,-92.724525
1.8689998,-92.673256,0.005203659,-92.72213
1.8719999,-92.55272,0.0047374866,-92.71123
1.8749999,-92.4698,0.0045043994,-92.69491
1.8779999,-92.57391,0.0026397062,-92.68708
1.8809999,-92.48439,0.002872793,-92.67314
1.8839998,-92.49442,0.002523163,-92.6606
1.8869998,-92.4447,0.0014742732,-92.64525
1.8899999,-92.41169,0.0010080999,-92.62832
1.8929999,-92.50421,-0.00027387674,-92.619
1.8959999,-92.671486,-0.0030709163,-92.62258
1.8989998,-92.62512,-0.00493561,-92.62297
1.9079999,-92.83625,-0.0041198065,-92.63707
1.9109999,-92.87114,-0.00423635,-92.65433
1.9139999,-92.75194,-0.00213857,-92.66188
1.9169998,-93.02015,-0.0013227668,-92.68817
1.9199998,-92.878136,-0.00027387674,-92.702866
1.9229999,-92.9556,0.0014742732,-92.72212
1.9259999,-92.84006,0.0040382263,-92.73176
1.9289999,-92.74232,0.0048540295,-92.73379
1.9319999,-92.679726,0.006485636,-92.73094
1.9349998,-92.59714,0.008233786,-92.722
1.9379998,-92.50719,0.007884157,-92.707085
1.9409999,-92.352905,0.0055532893,-92.68215
1.9439999,-92.30469,0.0040382263,-92.65516
1.9469999,-92.274574,0.016741449,-92.625244
1.9499998,-92.2099,-0.0016723967,-92.595085
1.9529998,-92.182915,-0.004702523,-92.564896
1.9559999,-92.55321,-0.0066837594,-92.56298
1.9589999,-92.6051,-0.009597343,-92.56535
1.9619999,-92.846344,-0.010413147,-92.58505
1.9649999,-92.83722,-0.009713886,-92.60308
1.9679998,-92.859604,-0.007849193,-92.62158
1.9709998,-92.953224,-0.00528524,-92.64551
1.9739999,-93.04812,-0.002604743,-92.67468
1.9769999,-92.867294,-0.00039041997,-92.6892
1.9799999,-92.96612,0.003222423,-92.70952
1.9829999,-93.10121,0.0046209428,-92.738335
1.9859998,-93.070724,0.0066021793,-92.76329
1.9889998,-92.71831,0.008466872,-92.7615
1.9919999,-92.52756,0.008466872,-92.7461
1.9949999,-92.342026,0.006835266,-92.71835
2.001,-92.24394,0.0029893364,-92.68798
2.004,-92.17064,-0.0009731366,-92.65177
2.007,-92.32219,-0.005751413,-92.62884
2.0099998,-92.70962,-0.009597343,-92.635315
2.0129998,-92.78248,-0.011578579,-92.64701
2.0159998,-92.992325,-0.011928209,-92.67322
2.0189998,-92.74557,-0.011112406,-92.68037
2.0219998,-92.89912,-0.0085484525,-92.697716
2.0249999,-92.85436,-0.0054017827,-92.7105
2.0279999,-92.78743,-0.0038867197,-92.71761
2.031,-92.92651,-0.002604743,-92.734116
2.034,-93.01536,-0.0012062233,-92.75595
2.037,-93.14534,0.0026397062,-92.785416
2.04,-92.96285,0.0055532893,-92.799934
2.0429997,-92.87809,0.005669833,-92.80764
2.0459998,-92.709335,0.006835266,-92.80266
2.0489998,-92.57896,0.0080007,-92.78832
2.0519998,-92.4353,0.006136006,-92.76462
2.0549998,-92.536705,0.003572053,-92.74964
2.0579998,-92.513016,0.0024066197,-92.73382
2.0609999,-92.710945,0.0010080999,-92.73309
2.064,-92.705925,-0.00108968,-92.73236
2.067,-92.64275,-0.002604743,-92.72733
2.07,-92.78758,-0.004352893,-92.73316
2.073,-92.92813,-0.005052153,-92.74886
2.076,-92.84773,-0.0041198065,-92.75787
2.0789998,-92.88371,-0.0034205464,-92.76888
2.0819998,-93.04255,-0.002604743,-92.79057
2.0849998,-92.973366,-0.0017889402,-92.806114
2.0879998,-93.09822,0.00030883987,-92.829475
2.0909998,-93.07188,0.0018239032,-92.849556
2.0939999,-93.00285,0.0040382263,-92.86332
2.097,-92.96279,0.0054367464,-92.87329
2.1,-92.8393,0.007068353,-92.8736
2.103,-92.64965,0.008466872,-92.860016
2.106,-92.49107,0.008117243,-92.83571
2.109,-92.25318,0.0062525496,-92.795715
2.1119998,-92.47337,0.0034555097,-92.77375
2.1149998,-92.47494,0.0014742732,-92.75321
2.1179998,-92.69659,-0.0012062233,-92.74992
2.1209998,-92.67929,-0.00213857,-92.74566
2.1239998,-92.71265,-0.0009731366,-92.743774
2.1269999,-92.85436,-0.0019054832,-92.75227
2.1299999,-92.84846,-0.00027387674,-92.759674
2.133,-92.876724,0.0010080999,-92.76854
2.136,-92.77529,0.0026397062,-92.769455
2.139,-92.80788,0.0034555097,-92.772514
2.142,-92.88766,0.0043878565,-92.781
2.1449997,-92.69601,0.0060194633,-92.77509
2.1479998,-92.75261,0.0048540295,-92.77368
2.1509998,-92.7163,0.0043878565,-92.76981
2.1539998,-92.76255,0.0048540295,-92.769356
2.1569998,-92.6051,0.0033389663,-92.75787
2.1599998,-92.73963,0.003572053,-92.75654
2.1629999,-92.540436,0.0021735332,-92.7412
2.166,-92.64686,0.0010080999,-92.7344
2.169,-92.58692,0.0010080999,-92.72362
2.172,-92.669846,-0.00050696346,-92.71951
2.175,-92.67568,-0.00050696346,-92.71603
2.1779997,-92.86415,-0.00085659337,-92.72628
2.1809998,-92.771904,-4.079005e-5,-92.72932
2.1839998,-92.697,0.0007750131,-92.72672
2.1869998,-92.54961,-0.00027387674,-92.713875
2.1899998,-92.69898,0.0010080999,-92.71211
2.1929998,-92.779366,0.0014742732,-92.71615
2.1959999,-92.79559,0.0018239032,-92.72111
2.199,-92.872894,0.0041547697,-92.73103
2.202,-92.91843,0.0040382263,-92.74381
2.208,-92.94141,0.0060194633,-92.75702
2.211,-92.7463,0.005320203,-92.75609
2.2139997,-92.66055,0.0048540295,-92.74913
2.2169998,-92.54683,0.0043878565,-92.734436
2.2199998,-92.5554,0.0026397062,-92.72132
2.2229998,-92.50994,0.0019404466,-92.70567
2.2259998,-92.51818,-0.00015733328,-92.6917
2.2289999,-92.405846,-0.00108968,-92.67049
2.2319999,-92.59365,-0.0029543734,-92.66403
2.235,-92.59142,-0.0038867197,-92.65789
2.238,-92.81246,-0.0038867197,-92.66789
2.241,-92.91331,-0.0030709163,-92.68456
2.244,-92.947105,-0.00108968,-92.70258
2.2469997,-92.86833,-0.0009731366,-92.71413
2.2499998,-92.907646,0.0007750131,-92.72768
2.2529998,-92.85014,0.0026397062,-92.73618
2.2559998,-92.74562,0.0060194633,-92.73628
2.2589998,-92.72797,0.005320203,-92.735245
2.2619998,-92.66268,0.006369093,-92.729416
2.2649999,-92.60829,0.006136006,-92.72001
2.268,-92.54464,0.0047374866,-92.70673
2.271,-92.61945,0.002523163,-92.69981
2.274,-92.63606,0.0006584699,-92.6947
2.277,-92.61817,-0.00050696346,-92.68876
2.2799997,-92.58412,-0.00039041997,-92.68064
2.2829998,-92.753426,-0.00213857,-92.68533
2.2859998,-92.73098,-0.0037701768,-92.68847
2.2889998,-92.78379,-0.005751413,-92.695564
2.2919998,-92.96238,-0.0054017827,-92.71506
2.2949998,-92.87427,-0.005751413,-92.72737
2.2979999,-92.99952,-0.006217587,-92.748146
2.3009999,-92.99809,-0.0045859795,-92.76756
2.304,-92.87323,-0.0024882,-92.77674
2.307,-93.02788,-0.0009731366,-92.79629
2.31,-93.034744,-4.079005e-5,-92.81523
2.3129997,-93.06548,0.0014742732,-92.8352
2.3159997,-92.95719,0.0040382263,-92.84602
2.3189998,-92.924,0.0038051396,-92.853935
2.3219998,-92.85926,0.0060194633,-92.85644
2.3249998,-92.87638,0.006369093,-92.85993
2.3279998,-92.62256,0.0073014395,-92.84487
2.3309999,-92.58192,0.0083503295,-92.82739
2.3339999,-92.365776,0.008466872,-92.79518
2.34,-92.17554,0.003572053,-92.75366
2.343,-92.18116,-4.079005e-5,-92.7129
2.346,-92.319244,-0.00493561,-92.68471
2.3489997,-92.52487,-0.008315367,-92.673096
2.3519998,-92.87224,-0.010762775,-92.687294
2.3549998,-92.90989,-0.011345492,-92.703636
2.3579998,-93.12948,-0.010296603,-92.73476
2.3609998,-93.24914,-0.007849193,-92.772606
2.3639998,-93.2248,-0.0061010425,-92.80664
2.37,-93.14395,0.00042538322,-92.83511
2.373,-93.2258,0.0022900763,-92.8648
2.376,-93.02161,0.003222423,-92.87829
2.379,-92.89866,0.0043878565,-92.8821
2.3819997,-92.7666,0.0047374866,-92.87615
2.3849998,-92.85855,0.003222423,-92.87725
2.3879998,-92.827545,0.003222423,-92.87601
2.3909998,-92.84773,0.0033389663,-92.87618
2.3939998,-92.72332,0.0018239032,-92.86764
2.3969998,-92.801765,-0.011695123,-92.86719
2.3999999,-92.56241,0.003572053,-92.84706
2.4029999,-92.52364,0.0011246431,-92.82544
2.406,-92.5437,0.0007750131,-92.806274
2.409,-92.68651,-0.00039041997,-92.798386
2.412,-92.77801,-0.0017889402,-92.797615
2.4149997,-92.7403,-0.002604743,-92.794304
2.4179997,-92.90776,-0.0024882,-92.80311
2.4209998,-92.681274,-0.0017889402,-92.79514
2.4239998,-92.821175,-0.00050696346,-92.79733
2.4269998,-92.81762,-4.079005e-5,-92.799095
2.4299998,-92.7666,-0.00050696346,-92.79718
2.4329998,-92.93136,0.0015908164,-92.806816
2.4359999,-92.879585,0.0018239032,-92.81226
2.439,-92.96503,0.0038051396,-92.82325
2.442,-92.82747,0.0019404466,-92.824165
2.445,-92.95127,0.003921683,-92.83358
2.4479997,-92.783165,0.0048540295,-92.83035
2.4509997,-92.70128,0.003921683,-92.82155
2.4539998,-92.78072,0.003222423,-92.81894
2.4569998,-92.63033,-0.00015733328,-92.80621
2.4599998,-92.76477,0.00030883987,-92.80362
2.4629998,-92.88618,-0.0019054832,-92.81017
2.4659998,-92.89875,-0.0009731366,-92.81717
2.4689999,-93.09236,-0.00050696346,-92.837616
2.472,-93.05763,0.0027562499,-92.85409
2.478,-92.88824,0.0026397062,-92.85972
2.481,-92.65488,0.0055532893,-92.84575
2.4839997,-92.710655,0.007884157,-92.83604
2.4869998,-92.557396,0.0080007,-92.81578
2.4899998,-92.513016,0.0076510687,-92.79334
2.4929998,-92.384186,0.006718723,-92.762886
2.4959998,-92.432465,0.0047374866,-92.73766
2.4989998,-92.52643,0.0021735332,-92.72079
2.5019999,-92.53968,-4.079005e-5,-92.70604
2.5049999,-92.54037,-0.0033040033,-92.692604